2023-09-29 17:18:52.340 | DEBUG    | paddlespeech.s2t:<module>:41 - register user softmax to paddle, remove this when fixed!
2023-09-29 17:19:06.952 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 5 len 8 l2r score: -9.836398124694824 ctc_score: -4.262485816749931 reverse_weight: 0.0
2023-09-29 17:19:06.952 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 6 len 8 l2r score: -7.060973644256592 ctc_score: -4.265961505362579 reverse_weight: 0.0
2023-09-29 17:19:06.952 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 7 len 8 l2r score: -8.951647758483887 ctc_score: -4.26639843729099 reverse_weight: 0.0
2023-09-29 17:19:06.952 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 8 len 8 l2r score: -7.566856861114502 ctc_score: -4.3382071222324265 reverse_weight: 0.0
2023-09-29 17:19:06.952 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 9 len 8 l2r score: -11.466151714324951 ctc_score: -4.338644054160837 reverse_weight: 0.0
2023-09-29 17:19:06.952 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:608 - result: ((1294, 4381, 36, 3935, 782, 179, 2560, 782), -4.265961505362579)
2023-09-29 17:19:07.211 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:563 - hyps pad: Tensor(shape=[10, 8], dtype=int64, place=Place(gpu:0), stop_gradient=True,
       [[5536, 4764, 89  , 2084, 1148, 1184, 5391, 667 ],
        [5536, 4764, 89  , 626 , 1148, 1184, 5391, 667 ],
        [5536, 4764, 89  , 2380, 1148, 1184, 5391, 667 ],
        [5536, 377 , 89  , 2084, 1148, 1184, 5391, 667 ],
        [5536, 4764, 89  , 2084, 1148, 1184, 5391, 782 ],
        [5536, 4764, 89  , 2084, 1507, 1184, 5391, 667 ],
        [5536, 377 , 89  , 626 , 1148, 1184, 5391, 667 ],
        [5536, 4764, 89  , 626 , 1148, 1184, 5391, 782 ],
        [5536, 3230, 89  , 2084, 1148, 1184, 5391, 667 ],
        [5536, 4764, 89  , 626 , 1507, 1184, 5391, 667 ]]) 5536 5536 -1
2023-09-29 17:19:07.232 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 0 len 7 l2r score: -2.9648523330688477 ctc_score: -1.2611981105570564 reverse_weight: 0.0
2023-09-29 17:19:07.232 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 1 len 7 l2r score: -6.6142683029174805 ctc_score: -2.2362447383680233 reverse_weight: 0.0
2023-09-29 17:19:07.233 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 2 len 7 l2r score: -8.690839767456055 ctc_score: -2.7808192318740046 reverse_weight: 0.0
2023-09-29 17:19:07.233 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 3 len 7 l2r score: -6.91328763961792 ctc_score: -2.8963750523224743 reverse_weight: 0.0
2023-09-29 17:19:07.233 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 4 len 7 l2r score: -4.281587600708008 ctc_score: -2.9468647801426333 reverse_weight: 0.0
2023-09-29 17:19:07.233 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 5 len 7 l2r score: -1.8401126861572266 ctc_score: -3.2338005649879116 reverse_weight: 0.0
2023-09-29 17:19:07.233 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 6 len 7 l2r score: -6.602545261383057 ctc_score: -3.8714216801334413 reverse_weight: 0.0
2023-09-29 17:19:07.234 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 7 len 7 l2r score: -8.041369438171387 ctc_score: -3.9219114079536 reverse_weight: 0.0
2023-09-29 17:19:07.234 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 8 len 7 l2r score: -7.111779689788818 ctc_score: -4.180208216959342 reverse_weight: 0.0
2023-09-29 17:19:07.234 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 9 len 7 l2r score: -5.680895805358887 ctc_score: -4.208847192798878 reverse_weight: 0.0
2023-09-29 17:19:07.234 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:608 - result: ((4764, 89, 2084, 1507, 1184, 5391, 667), -3.2338005649879116)
2023-09-29 17:19:07.562 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:563 - hyps pad: Tensor(shape=[10, 11], dtype=int64, place=Place(gpu:0), stop_gradient=True,
       [[5536, 383 , 382 , 1454, 2398, 445 , 1918, 2141, 4595, 345 , 641 ],
        [5536, 383 , 382 , 1454, 2398, 445 , 2610, 2141, 4595, 345 , 641 ],
        [5536, 383 , 382 , 1454, 2398, 445 , 1918, 2141, 5075, 345 , 641 ],
        [5536, 383 , 382 , 1454, 3935, 445 , 1918, 2141, 4595, 345 , 641 ],
        [5536, 383 , 382 , 1454, 2398, 445 , 2610, 2141, 5075, 345 , 641 ],
        [5536, 383 , 382 , 1454, 3935, 445 , 2610, 2141, 4595, 345 , 641 ],
        [5536, 383 , 382 , 1454, 3935, 445 , 1918, 2141, 5075, 345 , 641 ],
        [5536, 383 , 382 , 1454, 2398, 445 , 1918, 2141, 4595, 345 , 649 ],
        [5536, 383 , 382 , 307 , 2398, 445 , 1918, 2141, 4595, 345 , 641 ],
        [5536, 383 , 382 , 1454, 108 , 445 , 1918, 2141, 4595, 345 , 641 ]]) 5536 5536 -1
2023-09-29 17:19:07.581 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 0 len 10 l2r score: -13.846440315246582 ctc_score: -6.072377774874083 reverse_weight: 0.0
2023-09-29 17:19:07.581 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 1 len 10 l2r score: -18.340137481689453 ctc_score: -6.283357353201786 reverse_weight: 0.0
2023-09-29 17:19:07.582 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 2 len 10 l2r score: -12.135436534881592 ctc_score: -6.362071856721094 reverse_weight: 0.0
2023-09-29 17:19:07.582 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 3 len 10 l2r score: -16.16156530380249 ctc_score: -6.4475144155028525 reverse_weight: 0.0
2023-09-29 17:19:07.582 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 4 len 10 l2r score: -16.40309476852417 ctc_score: -6.573051435048797 reverse_weight: 0.0
2023-09-29 17:19:07.582 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 5 len 10 l2r score: -19.554392337799072 ctc_score: -6.658493993830556 reverse_weight: 0.0
2023-09-29 17:19:07.582 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 6 len 10 l2r score: -14.417064666748047 ctc_score: -6.737208497349864 reverse_weight: 0.0
2023-09-29 17:19:07.582 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 7 len 10 l2r score: -14.216092109680176 ctc_score: -6.810582324862837 reverse_weight: 0.0
2023-09-29 17:19:07.582 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 8 len 10 l2r score: -16.238581657409668 ctc_score: -6.887984771766937 reverse_weight: 0.0
2023-09-29 17:19:07.582 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 9 len 10 l2r score: -14.32111930847168 ctc_score: -6.891344491944181 reverse_weight: 0.0
2023-09-29 17:19:07.583 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:608 - result: ((383, 382, 1454, 2398, 445, 1918, 2141, 5075, 345, 641), -6.362071856721094)
2023-09-29 17:19:07.833 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:563 - hyps pad: Tensor(shape=[10, 12], dtype=int64, place=Place(gpu:0), stop_gradient=True,
       [[5536, 2050, 5324, 1642, 2587, 5356, 3751, 4573, 750 , 2537, 5391, 5536],
        [5536, 2050, 2684, 1642, 2587, 5356, 3751, 4573, 750 , 2537, 5391, 5536],
        [5536, 2050, 5324, 1642, 2587, 5356, 3751, 4573, 103 , 750 , 2537, 5391],
        [5536, 2050, 5324, 1983, 2587, 5356, 3751, 4573, 750 , 2537, 5391, 5536],
        [5536, 2050, 5324, 1642, 2587, 5356, 2139, 4573, 750 , 2537, 5391, 5536],
        [5536, 2050, 5324, 1642, 2587, 2049, 3751, 4573, 750 , 2537, 5391, 5536],
        [5536, 2050, 2684, 1642, 2587, 5356, 3751, 4573, 103 , 750 , 2537, 5391],
        [5536, 2050, 2684, 1983, 2587, 5356, 3751, 4573, 750 , 2537, 5391, 5536],
        [5536, 2050, 2684, 1642, 2587, 5356, 2139, 4573, 750 , 2537, 5391, 5536],
        [5536, 2050, 2684, 1642, 2587, 2049, 3751, 4573, 750 , 2537, 5391, 5536]]) 5536 5536 -1
2023-09-29 17:19:07.849 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 0 len 10 l2r score: -11.881627559661865 ctc_score: -5.388188023495235 reverse_weight: 0.0
2023-09-29 17:19:07.849 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 1 len 10 l2r score: -14.149669170379639 ctc_score: -5.58854540241923 reverse_weight: 0.0
2023-09-29 17:19:07.849 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 2 len 11 l2r score: -22.089837551116943 ctc_score: -5.731052464670087 reverse_weight: 0.0
2023-09-29 17:19:07.849 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 3 len 10 l2r score: -14.699543952941895 ctc_score: -5.747467828570087 reverse_weight: 0.0
2023-09-29 17:19:07.849 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 4 len 10 l2r score: -9.652570247650146 ctc_score: -5.894554899744409 reverse_weight: 0.0
2023-09-29 17:19:07.849 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 5 len 10 l2r score: -15.47529125213623 ctc_score: -5.910582305955625 reverse_weight: 0.0
2023-09-29 17:19:07.849 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 6 len 11 l2r score: -24.514174938201904 ctc_score: -5.931409843594083 reverse_weight: 0.0
2023-09-29 17:19:07.850 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 7 len 10 l2r score: -18.506282806396484 ctc_score: -5.947825207494082 reverse_weight: 0.0
2023-09-29 17:19:07.850 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 8 len 10 l2r score: -12.18742322921753 ctc_score: -6.094912278668405 reverse_weight: 0.0
2023-09-29 17:19:07.850 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 9 len 10 l2r score: -17.373767852783203 ctc_score: -6.110939684879622 reverse_weight: 0.0
2023-09-29 17:19:07.850 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:608 - result: ((2050, 5324, 1642, 2587, 5356, 2139, 4573, 750, 2537, 5391), -5.894554899744409)
2023-09-29 17:19:08.130 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:563 - hyps pad: Tensor(shape=[10, 14], dtype=int64, place=Place(gpu:0), stop_gradient=True,
       [[5536, 37  , 1076, 1673, 1580, 659 , 123 , 609 , 108 , 4344, 2138, 2718,
         3225, 345 ],
        [5536, 37  , 1076, 1673, 1580, 659 , 138 , 609 , 108 , 4344, 2138, 2718,
         3225, 345 ],
        [5536, 37  , 1076, 1673, 1580, 659 , 123 , 1815, 108 , 4344, 2138, 2718,
         3225, 345 ],
        [5536, 37  , 1076, 1673, 1580, 659 , 138 , 1815, 108 , 4344, 2138, 2718,
         3225, 345 ],
        [5536, 37  , 1076, 1673, 1580, 659 , 123 , 609 , 108 , 4344, 2138, 2718,
         3240, 345 ],
        [5536, 37  , 1076, 1673, 1580, 659 , 138 , 609 , 108 , 4344, 2138, 2718,
         3240, 345 ],
        [5536, 37  , 1076, 1673, 1580, 659 , 123 , 1815, 108 , 4344, 2138, 2718,
         3240, 345 ],
        [5536, 37  , 1076, 1673, 1580, 659 , 138 , 1815, 108 , 4344, 2138, 2718,
         3240, 345 ],
        [5536, 37  , 1076, 1673, 1580, 659 , 123 , 609 , 108 , 4344, 2138, 2718,
         129 , 345 ],
        [5536, 37  , 1076, 1673, 1580, 659 , 138 , 609 , 108 , 4344, 2138, 2718,
         129 , 345 ]]) 5536 5536 -1
2023-09-29 17:19:08.147 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 0 len 13 l2r score: -14.847616195678711 ctc_score: -7.248120978511512 reverse_weight: 0.0
2023-09-29 17:19:08.147 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 1 len 13 l2r score: -18.563955307006836 ctc_score: -7.259490575824068 reverse_weight: 0.0
2023-09-29 17:19:08.147 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 2 len 13 l2r score: -14.169144630432129 ctc_score: -7.287211129889981 reverse_weight: 0.0
2023-09-29 17:19:08.147 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 3 len 13 l2r score: -19.56341028213501 ctc_score: -7.298580727202537 reverse_weight: 0.0
2023-09-29 17:19:08.148 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 4 len 13 l2r score: -16.24237060546875 ctc_score: -7.363751174825469 reverse_weight: 0.0
2023-09-29 17:19:08.148 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 5 len 13 l2r score: -19.6822452545166 ctc_score: -7.375120772138025 reverse_weight: 0.0
2023-09-29 17:19:08.148 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 6 len 13 l2r score: -15.282980918884277 ctc_score: -7.402841326203938 reverse_weight: 0.0
2023-09-29 17:19:08.148 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 7 len 13 l2r score: -20.425224781036377 ctc_score: -7.414210923516494 reverse_weight: 0.0
2023-09-29 17:19:08.148 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 8 len 13 l2r score: -16.704541206359863 ctc_score: -7.756786137680661 reverse_weight: 0.0
2023-09-29 17:19:08.148 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 9 len 13 l2r score: -20.367045879364014 ctc_score: -7.768155734993217 reverse_weight: 0.0
2023-09-29 17:19:08.148 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:608 - result: ((37, 1076, 1673, 1580, 659, 123, 1815, 108, 4344, 2138, 2718, 3225, 345), -7.287211129889981)
2023-09-29 17:19:08.398 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:563 - hyps pad: Tensor(shape=[10, 8], dtype=int64, place=Place(gpu:0), stop_gradient=True,
       [[5536, 383 , 2443, 2082, 2102, 2141, 1186, 641 ],
        [5536, 383 , 2443, 2082, 2141, 1186, 641 , 5536],
        [5536, 383 , 2443, 2082, 2102, 2141, 1598, 641 ],
        [5536, 383 , 2443, 2082, 337 , 2141, 1186, 641 ],
        [5536, 383 , 2443, 2082, 2102, 2141, 3439, 641 ],
        [5536, 383 , 2443, 2082, 2141, 1598, 641 , 5536],
        [5536, 383 , 2443, 2082, 337 , 2141, 1598, 641 ],
        [5536, 383 , 2443, 2082, 3776, 2141, 1186, 641 ],
        [5536, 383 , 2443, 2082, 2141, 3439, 641 , 5536],
        [5536, 383 , 2443, 2082, 337 , 2141, 3439, 641 ]]) 5536 5536 -1
2023-09-29 17:19:08.415 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 0 len 7 l2r score: -2.5098094940185547 ctc_score: -1.3291716188547438 reverse_weight: 0.0
2023-09-29 17:19:08.415 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 1 len 6 l2r score: -8.163486957550049 ctc_score: -2.079160195111234 reverse_weight: 0.0
2023-09-29 17:19:08.415 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 2 len 7 l2r score: -4.567161560058594 ctc_score: -2.399665535650451 reverse_weight: 0.0
2023-09-29 17:19:08.415 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 3 len 7 l2r score: -3.4383506774902344 ctc_score: -2.5098807315114855 reverse_weight: 0.0
2023-09-29 17:19:08.416 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 4 len 7 l2r score: -2.699209213256836 ctc_score: -3.034202184528698 reverse_weight: 0.0
2023-09-29 17:19:08.416 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 5 len 6 l2r score: -10.36393404006958 ctc_score: -3.149654111906941 reverse_weight: 0.0
2023-09-29 17:19:08.416 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 6 len 7 l2r score: -5.79640531539917 ctc_score: -3.5803746483071923 reverse_weight: 0.0
2023-09-29 17:19:08.416 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 7 len 7 l2r score: -8.387809753417969 ctc_score: -3.5845380512967937 reverse_weight: 0.0
2023-09-29 17:19:08.416 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 8 len 6 l2r score: -9.734117031097412 ctc_score: -3.7841907607851883 reverse_weight: 0.0
2023-09-29 17:19:08.416 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 9 len 7 l2r score: -4.736232757568359 ctc_score: -4.2149112971854406 reverse_weight: 0.0
2023-09-29 17:19:08.416 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:608 - result: ((383, 2443, 2082, 2102, 2141, 1186, 641), -1.3291716188547438)
2023-09-29 17:19:08.621 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:563 - hyps pad: Tensor(shape=[10, 8], dtype=int64, place=Place(gpu:0), stop_gradient=True,
       [[5536, 5155, 683 , 2154, 89  , 2141, 1186, 641 ],
        [5536, 5155, 2137, 2154, 89  , 2141, 1186, 641 ],
        [5536, 2251, 683 , 2154, 89  , 2141, 1186, 641 ],
        [5536, 5155, 1219, 2154, 89  , 2141, 1186, 641 ],
        [5536, 2251, 2137, 2154, 89  , 2141, 1186, 641 ],
        [5536, 5155, 683 , 1015, 89  , 2141, 1186, 641 ],
        [5536, 5155, 3364, 2154, 89  , 2141, 1186, 641 ],
        [5536, 5155, 683 , 4076, 89  , 2141, 1186, 641 ],
        [5536, 5155, 2137, 1015, 89  , 2141, 1186, 641 ],
        [5536, 5155, 2137, 4076, 89  , 2141, 1186, 641 ]]) 5536 5536 -1
2023-09-29 17:19:08.635 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 0 len 7 l2r score: -5.6689229011535645 ctc_score: -2.937615230670761 reverse_weight: 0.0
2023-09-29 17:19:08.636 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 1 len 7 l2r score: -7.915305137634277 ctc_score: -3.117044811330598 reverse_weight: 0.0
2023-09-29 17:19:08.636 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 2 len 7 l2r score: -9.911514282226562 ctc_score: -3.8921490832705423 reverse_weight: 0.0
2023-09-29 17:19:08.636 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 3 len 7 l2r score: -8.292746543884277 ctc_score: -3.9754823570441977 reverse_weight: 0.0
2023-09-29 17:19:08.636 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 4 len 7 l2r score: -9.622572422027588 ctc_score: -4.07157866393038 reverse_weight: 0.0
2023-09-29 17:19:08.636 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 5 len 7 l2r score: -11.087273597717285 ctc_score: -4.223414073082445 reverse_weight: 0.0
2023-09-29 17:19:08.636 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 6 len 7 l2r score: -12.42834186553955 ctc_score: -4.285828960437751 reverse_weight: 0.0
2023-09-29 17:19:08.636 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 7 len 7 l2r score: -12.107340335845947 ctc_score: -4.3032869707466945 reverse_weight: 0.0
2023-09-29 17:19:08.636 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 8 len 7 l2r score: -5.11885929107666 ctc_score: -4.402843653742282 reverse_weight: 0.0
2023-09-29 17:19:08.637 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 9 len 7 l2r score: -5.267356872558594 ctc_score: -4.482716551406532 reverse_weight: 0.0
2023-09-29 17:19:08.637 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:608 - result: ((5155, 683, 2154, 89, 2141, 1186, 641), -2.937615230670761)
2023-09-29 17:19:08.869 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:563 - hyps pad: Tensor(shape=[10, 10], dtype=int64, place=Place(gpu:0), stop_gradient=True,
       [[5536, 2050, 1663, 447 , 98  , 1719, 3184, 4004, 5532, 5536],
        [5536, 2050, 1663, 447 , 98  , 1719, 3184, 1471, 4004, 5532],
        [5536, 2050, 1663, 447 , 98  , 1719, 3389, 4004, 5532, 5536],
        [5536, 2050, 1663, 447 , 98  , 1719, 3389, 1471, 4004, 5532],
        [5536, 2050, 1663, 447 , 98  , 1719, 3184, 612 , 5532, 5536],
        [5536, 2050, 1663, 447 , 98  , 1719, 3184, 1471, 612 , 5532],
        [5536, 2050, 1663, 447 , 98  , 1719, 3389, 612 , 5532, 5536],
        [5536, 2050, 1663, 447 , 98  , 1719, 3389, 1471, 612 , 5532],
        [5536, 2050, 1663, 447 , 98  , 1719, 3184, 4004, 383 , 5536],
        [5536, 2050, 1663, 447 , 98  , 1719, 3184, 1471, 4004, 383 ]]) 5536 5536 -1
2023-09-29 17:19:08.887 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 0 len 8 l2r score: -13.152125835418701 ctc_score: -6.284025354572288 reverse_weight: 0.0
2023-09-29 17:19:08.887 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 1 len 9 l2r score: -15.290584087371826 ctc_score: -6.288591418655789 reverse_weight: 0.0
2023-09-29 17:19:08.887 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 2 len 8 l2r score: -11.866971492767334 ctc_score: -6.5498849686508525 reverse_weight: 0.0
2023-09-29 17:19:08.887 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 3 len 9 l2r score: -18.064563751220703 ctc_score: -6.554451032734354 reverse_weight: 0.0
2023-09-29 17:19:08.887 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 4 len 8 l2r score: -16.654147624969482 ctc_score: -6.561385080023477 reverse_weight: 0.0
