2023-08-27 18:46:53.155 | DEBUG    | paddlespeech.s2t:<module>:41 - register user softmax to paddle, remove this when fixed!
2023-08-27 18:47:07.507 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 5 len 4 l2r score: -6.100428722798824 ctc_score: -3.839892362465969 reverse_weight: 0.0
2023-08-27 18:47:07.507 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 6 len 5 l2r score: -15.642599195241928 ctc_score: -4.108382058272988 reverse_weight: 0.0
2023-08-27 18:47:07.507 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 7 len 4 l2r score: -9.75451374053955 ctc_score: -4.455605442890324 reverse_weight: 0.0
2023-08-27 18:47:07.507 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 8 len 4 l2r score: -11.546063221991062 ctc_score: -4.774823163857571 reverse_weight: 0.0
2023-08-27 18:47:07.507 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 9 len 4 l2r score: -8.192490048706532 ctc_score: -4.8822495800477395 reverse_weight: 0.0
2023-08-27 18:47:07.508 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:608 - result: ((591, 4827, 1470, 656), -3.839892362465969)
2023-08-27 18:47:07.975 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:563 - hyps pad: Tensor(shape=[10, 9], dtype=int64, place=Place(cpu), stop_gradient=True,
       [[5536, 1294, 4381, 36  , 1719, 5123, 179 , 2560, 782 ],
        [5536, 1294, 4381, 36  , 1719, 782 , 179 , 2560, 782 ],
        [5536, 1294, 4381, 36  , 1719, 1124, 179 , 2560, 782 ],
        [5536, 1294, 4381, 36  , 1719, 179 , 2560, 782 , 5536],
        [5536, 1294, 4381, 36  , 3935, 5123, 179 , 2560, 782 ],
        [5536, 1294, 4381, 36  , 1719, 5123, 179 , 2560, 667 ],
        [5536, 1294, 4381, 36  , 3935, 782 , 179 , 2560, 782 ],
        [5536, 1294, 4381, 36  , 1719, 782 , 179 , 2560, 667 ],
        [5536, 1294, 4381, 36  , 3935, 1124, 179 , 2560, 782 ],
        [5536, 1294, 4381, 36  , 1719, 1124, 179 , 2560, 667 ]]) 5536 5536 -1
2023-08-27 18:47:08.227 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 0 len 8 l2r score: -8.45520543307066 ctc_score: -3.731229852600186 reverse_weight: 0.0
2023-08-27 18:47:08.227 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 1 len 8 l2r score: -7.5881225392222404 ctc_score: -3.7355785989668377 reverse_weight: 0.0
2023-08-27 18:47:08.227 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 2 len 8 l2r score: -10.200805388391018 ctc_score: -3.8103324018135396 reverse_weight: 0.0
2023-08-27 18:47:08.227 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 3 len 7 l2r score: -8.740318432450294 ctc_score: -4.07476561579243 reverse_weight: 0.0
2023-08-27 18:47:08.228 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 4 len 8 l2r score: -10.598658613860607 ctc_score: -4.259941182132033 reverse_weight: 0.0
2023-08-27 18:47:08.228 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 5 len 8 l2r score: -9.83944547176361 ctc_score: -4.26345444360819 reverse_weight: 0.0
2023-08-27 18:47:08.228 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 6 len 8 l2r score: -7.06058007478714 ctc_score: -4.264289928498686 reverse_weight: 0.0
2023-08-27 18:47:08.228 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 7 len 8 l2r score: -8.954421624541283 ctc_score: -4.267803189974841 reverse_weight: 0.0
2023-08-27 18:47:08.228 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 8 len 8 l2r score: -7.56705616414547 ctc_score: -4.339043731345388 reverse_weight: 0.0
2023-08-27 18:47:08.228 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 9 len 8 l2r score: -11.468866869807243 ctc_score: -4.342556992821543 reverse_weight: 0.0
2023-08-27 18:47:08.228 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:608 - result: ((1294, 4381, 36, 3935, 782, 179, 2560, 782), -4.264289928498686)
2023-08-27 18:47:08.628 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:563 - hyps pad: Tensor(shape=[10, 8], dtype=int64, place=Place(cpu), stop_gradient=True,
       [[5536, 4764, 89  , 2084, 1148, 1184, 5391, 667 ],
        [5536, 4764, 89  , 626 , 1148, 1184, 5391, 667 ],
        [5536, 4764, 89  , 2380, 1148, 1184, 5391, 667 ],
        [5536, 377 , 89  , 2084, 1148, 1184, 5391, 667 ],
        [5536, 4764, 89  , 2084, 1148, 1184, 5391, 782 ],
        [5536, 4764, 89  , 2084, 1507, 1184, 5391, 667 ],
        [5536, 377 , 89  , 626 , 1148, 1184, 5391, 667 ],
        [5536, 4764, 89  , 626 , 1148, 1184, 5391, 782 ],
        [5536, 3230, 89  , 2084, 1148, 1184, 5391, 667 ],
        [5536, 4764, 89  , 626 , 1507, 1184, 5391, 667 ]]) 5536 5536 -1
2023-08-27 18:47:08.847 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 0 len 7 l2r score: -2.966414548456669 ctc_score: -1.2623772312447537 reverse_weight: 0.0
2023-08-27 18:47:08.847 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 1 len 7 l2r score: -6.615166202187538 ctc_score: -2.238174896216773 reverse_weight: 0.0
2023-08-27 18:47:08.847 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 2 len 7 l2r score: -8.69098211824894 ctc_score: -2.7749931568291992 reverse_weight: 0.0
2023-08-27 18:47:08.848 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 3 len 7 l2r score: -6.9147424921393394 ctc_score: -2.895533373658802 reverse_weight: 0.0
2023-08-27 18:47:08.848 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 4 len 7 l2r score: -4.282505206763744 ctc_score: -2.9464027075828247 reverse_weight: 0.0
2023-08-27 18:47:08.848 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 5 len 7 l2r score: -1.8398298472166061 ctc_score: -3.232429593546049 reverse_weight: 0.0
2023-08-27 18:47:08.848 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 6 len 7 l2r score: -6.6048271507024765 ctc_score: -3.871331038630821 reverse_weight: 0.0
2023-08-27 18:47:08.848 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 7 len 7 l2r score: -8.041387401521206 ctc_score: -3.922200372554844 reverse_weight: 0.0
2023-08-27 18:47:08.848 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 8 len 7 l2r score: -7.11513714492321 ctc_score: -4.183145915741599 reverse_weight: 0.0
2023-08-27 18:47:08.848 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 9 len 7 l2r score: -5.68168018758297 ctc_score: -4.208227258518067 reverse_weight: 0.0
2023-08-27 18:47:08.848 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:608 - result: ((4764, 89, 2084, 1507, 1184, 5391, 667), -3.232429593546049)
2023-08-27 18:47:09.399 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:563 - hyps pad: Tensor(shape=[10, 11], dtype=int64, place=Place(cpu), stop_gradient=True,
       [[5536, 383 , 382 , 1454, 2398, 445 , 1918, 2141, 4595, 345 , 641 ],
        [5536, 383 , 382 , 1454, 2398, 445 , 2610, 2141, 4595, 345 , 641 ],
        [5536, 383 , 382 , 1454, 2398, 445 , 1918, 2141, 5075, 345 , 641 ],
        [5536, 383 , 382 , 1454, 3935, 445 , 1918, 2141, 4595, 345 , 641 ],
        [5536, 383 , 382 , 1454, 2398, 445 , 2610, 2141, 5075, 345 , 641 ],
        [5536, 383 , 382 , 1454, 3935, 445 , 2610, 2141, 4595, 345 , 641 ],
        [5536, 383 , 382 , 1454, 3935, 445 , 1918, 2141, 5075, 345 , 641 ],
        [5536, 383 , 382 , 1454, 2398, 445 , 1918, 2141, 4595, 345 , 649 ],
        [5536, 383 , 382 , 307 , 2398, 445 , 1918, 2141, 4595, 345 , 641 ],
        [5536, 383 , 382 , 1454, 108 , 445 , 1918, 2141, 4595, 345 , 641 ]]) 5536 5536 -1
2023-08-27 18:47:09.699 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 0 len 10 l2r score: -13.847146719694138 ctc_score: -6.073359462824819 reverse_weight: 0.0
2023-08-27 18:47:09.700 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 1 len 10 l2r score: -18.337873812764883 ctc_score: -6.281150507184782 reverse_weight: 0.0
2023-08-27 18:47:09.700 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 2 len 10 l2r score: -12.135546877980232 ctc_score: -6.3638298368148645 reverse_weight: 0.0
2023-08-27 18:47:09.700 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 3 len 10 l2r score: -16.162825047969818 ctc_score: -6.448017353850226 reverse_weight: 0.0
2023-08-27 18:47:09.700 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 4 len 10 l2r score: -16.39981211721897 ctc_score: -6.571620881174828 reverse_weight: 0.0
2023-08-27 18:47:09.700 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 5 len 10 l2r score: -19.55538898333907 ctc_score: -6.655808398210189 reverse_weight: 0.0
2023-08-27 18:47:09.700 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 6 len 10 l2r score: -14.41787127405405 ctc_score: -6.738487727840271 reverse_weight: 0.0
2023-08-27 18:47:09.700 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 7 len 10 l2r score: -14.216307133436203 ctc_score: -6.80995703212168 reverse_weight: 0.0
2023-08-27 18:47:09.700 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 8 len 10 l2r score: -16.237846225500107 ctc_score: -6.888147253651852 reverse_weight: 0.0
2023-08-27 18:47:09.700 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 9 len 10 l2r score: -14.322157945483923 ctc_score: -6.892155369997865 reverse_weight: 0.0
2023-08-27 18:47:09.700 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:608 - result: ((383, 382, 1454, 2398, 445, 1918, 2141, 5075, 345, 641), -6.3638298368148645)
2023-08-27 18:47:10.184 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:563 - hyps pad: Tensor(shape=[10, 12], dtype=int64, place=Place(cpu), stop_gradient=True,
       [[5536, 2050, 5324, 1642, 2587, 5356, 3751, 4573, 750 , 2537, 5391, 5536],
        [5536, 2050, 2684, 1642, 2587, 5356, 3751, 4573, 750 , 2537, 5391, 5536],
        [5536, 2050, 5324, 1642, 2587, 5356, 3751, 4573, 103 , 750 , 2537, 5391],
        [5536, 2050, 5324, 1983, 2587, 5356, 3751, 4573, 750 , 2537, 5391, 5536],
        [5536, 2050, 5324, 1642, 2587, 5356, 2139, 4573, 750 , 2537, 5391, 5536],
        [5536, 2050, 5324, 1642, 2587, 2049, 3751, 4573, 750 , 2537, 5391, 5536],
        [5536, 2050, 2684, 1642, 2587, 5356, 3751, 4573, 103 , 750 , 2537, 5391],
        [5536, 2050, 2684, 1983, 2587, 5356, 3751, 4573, 750 , 2537, 5391, 5536],
        [5536, 2050, 2684, 1642, 2587, 5356, 2139, 4573, 750 , 2537, 5391, 5536],
        [5536, 2050, 2684, 1642, 2587, 2049, 3751, 4573, 750 , 2537, 5391, 5536]]) 5536 5536 -1
2023-08-27 18:47:10.503 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 0 len 10 l2r score: -11.881817735731602 ctc_score: -5.386890890986094 reverse_weight: 0.0
2023-08-27 18:47:10.503 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 1 len 10 l2r score: -14.152914375066757 ctc_score: -5.589323783356822 reverse_weight: 0.0
2023-08-27 18:47:10.503 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 2 len 11 l2r score: -22.089852329343557 ctc_score: -5.7315193549033285 reverse_weight: 0.0
2023-08-27 18:47:10.503 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 3 len 10 l2r score: -14.696433439850807 ctc_score: -5.746170608523046 reverse_weight: 0.0
2023-08-27 18:47:10.503 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 4 len 10 l2r score: -9.650871530175209 ctc_score: -5.890635108067021 reverse_weight: 0.0
2023-08-27 18:47:10.503 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 5 len 10 l2r score: -15.476978361606598 ctc_score: -5.909648459072405 reverse_weight: 0.0
2023-08-27 18:47:10.503 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 6 len 11 l2r score: -24.517832200974226 ctc_score: -5.933952247274057 reverse_weight: 0.0
2023-08-27 18:47:10.503 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 7 len 10 l2r score: -18.50687574967742 ctc_score: -5.948603500893774 reverse_weight: 0.0
2023-08-27 18:47:10.503 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 8 len 10 l2r score: -12.188893269747496 ctc_score: -6.093068000437749 reverse_weight: 0.0
2023-08-27 18:47:10.503 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 9 len 10 l2r score: -17.376978673040867 ctc_score: -6.112081351443133 reverse_weight: 0.0
2023-08-27 18:47:10.504 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:608 - result: ((2050, 5324, 1642, 2587, 5356, 2139, 4573, 750, 2537, 5391), -5.890635108067021)
2023-08-27 18:47:11.080 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:563 - hyps pad: Tensor(shape=[10, 14], dtype=int64, place=Place(cpu), stop_gradient=True,
       [[5536, 37  , 1076, 1673, 1580, 659 , 123 , 609 , 108 , 4344, 2138, 2718,
         3225, 345 ],
        [5536, 37  , 1076, 1673, 1580, 659 , 138 , 609 , 108 , 4344, 2138, 2718,
         3225, 345 ],
        [5536, 37  , 1076, 1673, 1580, 659 , 123 , 1815, 108 , 4344, 2138, 2718,
         3225, 345 ],
        [5536, 37  , 1076, 1673, 1580, 659 , 138 , 1815, 108 , 4344, 2138, 2718,
         3225, 345 ],
        [5536, 37  , 1076, 1673, 1580, 659 , 123 , 609 , 108 , 4344, 2138, 2718,
         3240, 345 ],
        [5536, 37  , 1076, 1673, 1580, 659 , 138 , 609 , 108 , 4344, 2138, 2718,
         3240, 345 ],
        [5536, 37  , 1076, 1673, 1580, 659 , 123 , 1815, 108 , 4344, 2138, 2718,
         3240, 345 ],
        [5536, 37  , 1076, 1673, 1580, 659 , 138 , 1815, 108 , 4344, 2138, 2718,
         3240, 345 ],
        [5536, 37  , 1076, 1673, 1580, 659 , 123 , 609 , 108 , 4344, 2138, 2718,
         129 , 345 ],
        [5536, 37  , 1076, 1673, 1580, 659 , 138 , 609 , 108 , 4344, 2138, 2718,
         129 , 345 ]]) 5536 5536 -1
2023-08-27 18:47:11.450 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 0 len 13 l2r score: -14.844759710133076 ctc_score: -7.246315928659341 reverse_weight: 0.0
2023-08-27 18:47:11.450 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 1 len 13 l2r score: -18.563883267343044 ctc_score: -7.256248267647364 reverse_weight: 0.0
2023-08-27 18:47:11.451 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 2 len 13 l2r score: -14.169141940772533 ctc_score: -7.286136600648504 reverse_weight: 0.0
2023-08-27 18:47:11.451 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 3 len 13 l2r score: -19.56301410496235 ctc_score: -7.296068939636528 reverse_weight: 0.0
2023-08-27 18:47:11.451 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 4 len 13 l2r score: -16.23933072388172 ctc_score: -7.363440504185449 reverse_weight: 0.0
2023-08-27 18:47:11.451 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 5 len 13 l2r score: -19.683203600347042 ctc_score: -7.373372843173472 reverse_weight: 0.0
2023-08-27 18:47:11.451 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 6 len 13 l2r score: -15.283313147723675 ctc_score: -7.403261176174612 reverse_weight: 0.0
2023-08-27 18:47:11.451 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 7 len 13 l2r score: -20.426288083195686 ctc_score: -7.413193515162636 reverse_weight: 0.0
2023-08-27 18:47:11.451 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 8 len 13 l2r score: -16.702529847621918 ctc_score: -7.755482082581382 reverse_weight: 0.0
2023-08-27 18:47:11.451 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 9 len 13 l2r score: -20.366549737751484 ctc_score: -7.765414421569406 reverse_weight: 0.0
2023-08-27 18:47:11.451 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:608 - result: ((37, 1076, 1673, 1580, 659, 123, 1815, 108, 4344, 2138, 2718, 3225, 345), -7.286136600648504)
2023-08-27 18:47:11.829 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:563 - hyps pad: Tensor(shape=[10, 8], dtype=int64, place=Place(cpu), stop_gradient=True,
       [[5536, 383 , 2443, 2082, 2102, 2141, 1186, 641 ],
        [5536, 383 , 2443, 2082, 2141, 1186, 641 , 5536],
        [5536, 383 , 2443, 2082, 2102, 2141, 1598, 641 ],
        [5536, 383 , 2443, 2082, 337 , 2141, 1186, 641 ],
        [5536, 383 , 2443, 2082, 2102, 2141, 3439, 641 ],
        [5536, 383 , 2443, 2082, 2141, 1598, 641 , 5536],
        [5536, 383 , 2443, 2082, 337 , 2141, 1598, 641 ],
        [5536, 383 , 2443, 2082, 3776, 2141, 1186, 641 ],
        [5536, 383 , 2443, 2082, 2141, 3439, 641 , 5536],
        [5536, 383 , 2443, 2082, 337 , 2141, 3439, 641 ]]) 5536 5536 -1
2023-08-27 18:47:12.044 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 0 len 7 l2r score: -2.5103902369737625 ctc_score: -1.3298924654765767 reverse_weight: 0.0
2023-08-27 18:47:12.044 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 1 len 6 l2r score: -8.16335842013359 ctc_score: -2.078831323614872 reverse_weight: 0.0
2023-08-27 18:47:12.045 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 2 len 7 l2r score: -4.567909851670265 ctc_score: -2.3987155175469965 reverse_weight: 0.0
2023-08-27 18:47:12.045 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 3 len 7 l2r score: -3.438202679157257 ctc_score: -2.50989677829741 reverse_weight: 0.0
2023-08-27 18:47:12.045 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 4 len 7 l2r score: -2.6977217942476273 ctc_score: -3.0321269494951815 reverse_weight: 0.0
2023-08-27 18:47:12.045 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 5 len 6 l2r score: -10.363702327013016 ctc_score: -3.147654375685291 reverse_weight: 0.0
2023-08-27 18:47:12.045 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 6 len 7 l2r score: -5.796238876879215 ctc_score: -3.578719830367829 reverse_weight: 0.0
2023-08-27 18:47:12.045 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 7 len 7 l2r score: -8.388632997870445 ctc_score: -3.586647925120358 reverse_weight: 0.0
2023-08-27 18:47:12.045 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 8 len 6 l2r score: -9.732783682644367 ctc_score: -3.781065807633476 reverse_weight: 0.0
2023-08-27 18:47:12.045 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 9 len 7 l2r score: -4.735055178403854 ctc_score: -4.2121312623160145 reverse_weight: 0.0
2023-08-27 18:47:12.045 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:608 - result: ((383, 2443, 2082, 2102, 2141, 1186, 641), -1.3298924654765767)
2023-08-27 18:47:12.403 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:563 - hyps pad: Tensor(shape=[10, 8], dtype=int64, place=Place(cpu), stop_gradient=True,
       [[5536, 5155, 683 , 2154, 89  , 2141, 1186, 641 ],
        [5536, 5155, 2137, 2154, 89  , 2141, 1186, 641 ],
        [5536, 2251, 683 , 2154, 89  , 2141, 1186, 641 ],
        [5536, 5155, 1219, 2154, 89  , 2141, 1186, 641 ],
        [5536, 2251, 2137, 2154, 89  , 2141, 1186, 641 ],
        [5536, 5155, 683 , 1015, 89  , 2141, 1186, 641 ],
        [5536, 5155, 3364, 2154, 89  , 2141, 1186, 641 ],
        [5536, 5155, 683 , 4076, 89  , 2141, 1186, 641 ],
        [5536, 5155, 2137, 1015, 89  , 2141, 1186, 641 ],
        [5536, 5155, 2137, 4076, 89  , 2141, 1186, 641 ]]) 5536 5536 -1
2023-08-27 18:47:12.620 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 0 len 7 l2r score: -5.671568466350436 ctc_score: -2.937119856865155 reverse_weight: 0.0
2023-08-27 18:47:12.620 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 1 len 7 l2r score: -7.918223939836025 ctc_score: -3.118113438115954 reverse_weight: 0.0
2023-08-27 18:47:12.621 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 2 len 7 l2r score: -9.911239556968212 ctc_score: -3.892120090069263 reverse_weight: 0.0
2023-08-27 18:47:12.621 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 3 len 7 l2r score: -8.292742349207401 ctc_score: -3.974923095448432 reverse_weight: 0.0
2023-08-27 18:47:12.621 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 4 len 7 l2r score: -9.621283255517483 ctc_score: -4.073113671320062 reverse_weight: 0.0
2023-08-27 18:47:12.621 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 5 len 7 l2r score: -11.089781545102596 ctc_score: -4.224203304658871 reverse_weight: 0.0
2023-08-27 18:47:12.621 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 6 len 7 l2r score: -12.428460367023945 ctc_score: -4.283112487538275 reverse_weight: 0.0
2023-08-27 18:47:12.621 | DEBUG    | paddlespeech.s2t.models.u2.u2:attention_rescoring:587 - hyp 7 len 7 l2r score: -12.110971942543983 ctc_score: -4.304281241493657 reverse_weight: 0.0
